label,seq_words,input_x
1,"['or', 'fame', 'or', 'life', 'which', 'do', 'you', 'hold', 'more', 'dear', 'or', 'life', 'or', 'wealth', 'to', 'which', 'would', 'you', 'adhere', 'keep', 'life', 'and', 'lose', 'those', 'other', 'things', 'keep', 'them', 'and', 'lose', 'your', 'life', 'which', 'brings', 'sorrow', 'and', 'pain', 'more', 'near', 'thus', 'we', 'may', 'see', 'who', 'cleaves', 'to', 'fame', 'rejects', 'what', 'is', 'more', 'great', 'who', 'loves', 'large', 'stores', 'gives', 'up', 'the', 'richer', 'state', 'who', 'is', 'content', 'needs', 'fear', 'no', 'shame', 'who', 'knows', 'to', 'stop', 'incurs', 'no', 'blame', 'from', 'danger', 'free', 'long', 'live', 'shall', 'he']","[81, 1, 81, 79, 40, 47, 57, 102, 88, 1, 81, 79, 81, 413, 4, 40, 68, 57, 1, 85, 79, 5, 206, 66, 77, 41, 85, 22, 5, 206, 112, 79, 40, 306, 712, 5, 830, 88, 623, 69, 62, 95, 119, 15, 1, 4, 1, 1, 32, 3, 88, 39, 15, 646, 248, 1, 192, 129, 2, 1, 59, 15, 3, 742, 551, 269, 17, 1, 15, 96, 4, 377, 1, 17, 1, 27, 318, 179, 109, 410, 113, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['great', 'perfection', 'seems', 'chipped', 'yet', 'use', 'will', 'not', 'wear', 'it', 'out', 'great', 'fullness', 'seems', 'empty', 'yet', 'use', 'will', 'not', 'drain', 'it', 'great', 'straightness', 'seems', 'bent', 'great', 'skill', 'seems', 'awkward', 'great', 'eloquence', 'seems', 'tongue', 'tied', 'restlessness', 'overcomes', 'cold', 'stillness', 'overcomes', 'heat', 'limpid', 'and', 'still', 'one', 'can', 'be', 'a', 'leader', 'in', 'the', 'empire']","[39, 1, 91, 1, 42, 100, 19, 9, 1, 7, 137, 39, 1, 91, 213, 42, 100, 19, 9, 603, 7, 39, 1, 91, 974, 39, 212, 91, 1, 39, 1, 91, 1, 1, 1, 208, 1, 166, 208, 1, 509, 5, 122, 14, 46, 12, 10, 1, 8, 2, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['who', 'thinks', 'his', 'great', 'achievements', 'poor', 'shall', 'find', 'his', 'vigour', 'long', 'endure', 'of', 'greatest', 'fulness', 'deemed', 'a', 'void', 'exhaustion', 'ne', 'er', 'shall', 'stem', 'the', 'tide', 'do', 'thou', 'what', 's', 'straight', 'still', 'crooked', 'deem', 'thy', 'greatest', 'art', 'still', 'stupid', 'seem', 'and', 'eloquence', 'a', 'stammering', 'scream', 'constant', 'action', 'overcomes', 'cold', 'being', 'still', 'overcomes', 'heat', 'purity', 'and', 'stillness', 'give', 'the', 'correct', 'law', 'to', 'all', 'under', 'heaven']","[15, 1, 18, 39, 1, 741, 113, 366, 18, 667, 109, 238, 6, 325, 810, 1, 10, 471, 824, 743, 374, 113, 1, 2, 1, 47, 1, 32, 65, 682, 122, 979, 1, 1, 325, 744, 122, 962, 185, 5, 1, 10, 1, 1, 143, 115, 208, 1, 63, 122, 208, 1, 1, 5, 166, 163, 2, 1, 368, 4, 23, 149, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['when', 'the', 'way', 'prevails', 'in', 'the', 'empire', 'fleet', 'footed', 'horses', 'are', 'relegated', 'to', 'ploughing', 'in', 'the', 'fields', 'when', 'the', 'way', 'does', 'not', 'prevail', 'in', 'the', 'empire', 'war', 'horses', 'breed', 'on', 'the', 'border', 'there', 'is', 'no', 'crime', 'greater', 'than', 'having', 'too', 'many', 'desires', 'there', 'is', 'no', 'disaster', 'greater', 'than', 'not', 'being', 'content', 'there', 'is', 'no', 'misfortune', 'greater', 'than', 'being', 'covetous', 'hence', 'in', 'being', 'content', 'one', 'will', 'always', 'have', 'enough']","[24, 2, 29, 745, 8, 2, 67, 1, 1, 380, 16, 1, 4, 1, 8, 2, 746, 24, 2, 29, 36, 9, 799, 8, 2, 67, 227, 380, 1, 44, 2, 1, 30, 3, 17, 1, 199, 141, 136, 316, 275, 177, 30, 3, 17, 575, 199, 141, 9, 63, 742, 30, 3, 17, 1, 199, 141, 63, 1, 82, 8, 63, 742, 14, 19, 108, 37, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['when', 'the', 'tao', 'prevails', 'in', 'the', 'world', 'they', 'send', 'back', 'their', 'swift', 'horses', 'to', 'draw', 'the', 'dung', 'carts', 'when', 'the', 'tao', 'is', 'disregarded', 'in', 'the', 'world', 'the', 'war', 'horses', 'breed', 'in', 'the', 'border', 'lands', 'there', 'is', 'no', 'guilt', 'greater', 'than', 'to', 'sanction', 'ambition', 'no', 'calamity', 'greater', 'than', 'to', 'be', 'discontented', 'with', 'one', 's', 'lot', 'no', 'fault', 'greater', 'than', 'the', 'wish', 'to', 'be', 'getting', 'therefore', 'the', 'sufficiency', 'of', 'contentment', 'is', 'an', 'enduring', 'and', 'unchanging', 'sufficiency']","[24, 2, 35, 745, 8, 2, 75, 33, 716, 202, 28, 616, 380, 4, 1, 2, 1, 1, 24, 2, 35, 3, 1, 8, 2, 75, 2, 227, 380, 1, 8, 2, 1, 1, 30, 3, 17, 1, 199, 141, 4, 1, 1, 17, 262, 199, 141, 4, 12, 1, 31, 14, 65, 537, 17, 476, 199, 141, 2, 298, 4, 12, 650, 49, 2, 1, 6, 718, 3, 71, 282, 5, 190, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['without', 'stirring', 'abroad', 'one', 'can', 'know', 'the', 'whole', 'world', 'without', 'looking', 'out', 'the', 'window', 'one', 'can', 'see', 'the', 'way', 'of', 'heaven', 'the', 'further', 'one', 'goes', 'the', 'less', 'one', 'knows', 'therefore', 'the', 'sage', 'knows', 'without', 'having', 'to', 'stir', 'identifies', 'without', 'having', 'to', 'see', 'accomplishes', 'without', 'having', 'to', 'act']","[48, 657, 1, 14, 46, 61, 2, 232, 75, 48, 570, 137, 2, 1, 14, 46, 119, 2, 29, 6, 51, 2, 544, 14, 244, 2, 323, 14, 96, 49, 2, 60, 96, 48, 136, 4, 1, 1, 48, 136, 4, 119, 592, 48, 136, 4, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['without', 'going', 'outside', 'his', 'door', 'one', 'understands', 'all', 'that', 'takes', 'place', 'under', 'the', 'sky', 'without', 'looking', 'out', 'from', 'his', 'window', 'one', 'sees', 'the', 'tao', 'of', 'heaven', 'the', 'farther', 'that', 'one', 'goes', 'out', 'from', 'himself', 'the', 'less', 'he', 'knows', 'therefore', 'the', 'sages', 'got', 'their', 'knowledge', 'without', 'travelling', 'gave', 'their', 'right', 'names', 'to', 'things', 'without', 'seeing', 'them', 'and', 'accomplished', 'their', 'ends', 'without', 'any', 'purpose', 'of', 'doing', 'so']","[48, 246, 1, 18, 870, 14, 1, 23, 11, 150, 84, 149, 2, 373, 48, 570, 137, 27, 18, 1, 14, 1, 2, 35, 6, 51, 2, 1, 11, 14, 244, 137, 27, 89, 2, 323, 13, 96, 49, 2, 823, 440, 28, 156, 48, 546, 1, 28, 175, 385, 4, 41, 48, 1, 22, 5, 397, 28, 261, 48, 164, 160, 6, 110, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['in', 'the', 'pursuit', 'of', 'learning', 'one', 'knows', 'more', 'every', 'day', 'in', 'the', 'pursuit', 'of', 'the', 'way', 'one', 'does', 'less', 'every', 'day', 'one', 'does', 'less', 'and', 'less', 'until', 'one', 'does', 'nothing', 'at', 'all', 'and', 'when', 'one', 'does', 'nothing', 'at', 'all', 'there', 'is', 'nothing', 'that', 'is', 'undone', 'it', 'is', 'always', 'through', 'not', 'meddling', 'that', 'the', 'empire', 'is', 'won', 'should', 'you', 'meddle', 'then', 'you', 'are', 'not', 'equal', 'to', 'the', 'task', 'of', 'winning', 'the', 'empire']","[8, 2, 747, 6, 354, 14, 96, 88, 309, 174, 8, 2, 747, 6, 2, 29, 14, 36, 323, 309, 174, 14, 36, 323, 5, 323, 1, 14, 36, 78, 72, 23, 5, 24, 14, 36, 78, 72, 23, 30, 3, 78, 11, 3, 436, 7, 3, 108, 120, 9, 1, 11, 2, 67, 3, 1, 92, 57, 1, 103, 57, 16, 9, 748, 4, 2, 392, 6, 1, 2, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['he', 'who', 'devotes', 'himself', 'to', 'learning', 'seeks', 'from', 'day', 'to', 'day', 'to', 'increase', 'his', 'knowledge', 'he', 'who', 'devotes', 'himself', 'to', 'the', 'tao', 'seeks', 'from', 'day', 'to', 'day', 'to', 'diminish', 'his', 'doing', 'he', 'diminishes', 'it', 'and', 'again', 'diminishes', 'it', 'till', 'he', 'arrives', 'at', 'doing', 'nothing', 'on', 'purpose', 'having', 'arrived', 'at', 'this', 'point', 'of', 'non', 'action', 'there', 'is', 'nothing', 'which', 'he', 'does', 'not', 'do', 'he', 'who', 'gets', 'as', 'his', 'own', 'all', 'under', 'heaven', 'does', 'so', 'by', 'giving', 'himself', 'no', 'trouble', 'with', 'that', 'end', 'if', 'one', 'take', 'trouble', 'with', 'that', 'end', 'he', 'is', 'not', 'equal', 'to', 'getting', 'as', 'his', 'own', 'all', 'under', 'heaven']","[13, 15, 1, 89, 4, 354, 491, 27, 174, 4, 174, 4, 1, 18, 156, 13, 15, 1, 89, 4, 2, 35, 491, 27, 174, 4, 174, 4, 1, 18, 110, 13, 1, 7, 5, 217, 1, 7, 1, 13, 1, 72, 110, 78, 44, 160, 136, 1, 72, 34, 303, 6, 395, 115, 30, 3, 78, 40, 13, 36, 9, 47, 13, 15, 540, 20, 18, 123, 23, 149, 51, 36, 50, 26, 1, 89, 17, 267, 31, 11, 107, 53, 14, 169, 267, 31, 11, 107, 13, 3, 9, 748, 4, 650, 20, 18, 123, 23, 149, 51]"
0,"['the', 'sage', 'has', 'no', 'mind', 'of', 'his', 'own', 'he', 'takes', 'as', 'his', 'own', 'the', 'mind', 'of', 'the', 'people', 'those', 'who', 'are', 'good', 'i', 'treat', 'as', 'good', 'those', 'who', 'are', 'not', 'good', 'i', 'also', 'treat', 'as', 'good', 'in', 'so', 'doing', 'i', 'gain', 'in', 'goodness', 'those', 'who', 'are', 'of', 'good', 'faith', 'i', 'have', 'faith', 'in', 'those', 'who', 'are', 'lacking', 'in', 'good', 'faith', 'i', 'also', 'have', 'faith', 'in', 'in', 'so', 'doing', 'i', 'gain', 'in', 'good', 'faith', 'the', 'sage', 'in', 'his', 'attempt', 'to', 'distract', 'the', 'mind', 'of', 'the', 'empire', 'seeks', 'urgently', 'to', 'muddle', 'it', 'the', 'people', 'all', 'have', 'something', 'to', 'occupy', 'their', 'eyes', 'and', 'ears', 'and', 'the', 'sage', 'treats', 'them', 'all', 'like', 'children']","[2, 60, 43, 17, 131, 6, 18, 123, 13, 150, 20, 18, 123, 2, 131, 6, 2, 45, 66, 15, 16, 64, 25, 614, 20, 64, 66, 15, 16, 9, 64, 25, 135, 614, 20, 64, 8, 50, 110, 25, 418, 8, 1, 66, 15, 16, 6, 64, 124, 25, 37, 124, 8, 66, 15, 16, 1, 8, 64, 124, 25, 135, 37, 124, 8, 8, 50, 110, 25, 418, 8, 64, 124, 2, 60, 8, 18, 844, 4, 1, 2, 131, 6, 2, 67, 491, 1, 4, 1, 7, 2, 45, 23, 37, 210, 4, 1, 28, 310, 5]"
1,"['the', 'sage', 'has', 'no', 'invariable', 'mind', 'of', 'his', 'own', 'he', 'makes', 'the', 'mind', 'of', 'the', 'people', 'his', 'mind', 'to', 'those', 'who', 'are', 'good', 'to', 'me', 'i', 'am', 'good', 'and', 'to', 'those', 'who', 'are', 'not', 'good', 'to', 'me', 'i', 'am', 'also', 'good', 'and', 'thus', 'all', 'get', 'to', 'be', 'good', 'to', 'those', 'who', 'are', 'sincere', 'with', 'me', 'i', 'am', 'sincere', 'and', 'to', 'those', 'who', 'are', 'not', 'sincere', 'with', 'me', 'i', 'am', 'also', 'sincere', 'and', 'thus', 'all', 'get', 'to', 'be', 'sincere', 'the', 'sage', 'has', 'in', 'the', 'world', 'an', 'appearance', 'of', 'indecision', 'and', 'keeps', 'his', 'mind', 'in', 'a', 'state', 'of', 'indifference', 'to', 'all', 'the', 'people', 'all', 'keep', 'their', 'eyes', 'and', 'ears', 'directed', 'to', 'him', 'and', 'he', 'deals', 'with', 'them', 'all', 'as', 'his', 'children']","[2, 60, 43, 17, 1, 131, 6, 18, 123, 13, 106, 2, 131, 6, 2, 45, 18, 131, 4, 66, 15, 16, 64, 4, 170, 25, 142, 64, 5, 4, 66, 15, 16, 9, 64, 4, 170, 25, 142, 135, 64, 5, 69, 23, 241, 4, 12, 64, 4, 66, 15, 16, 450, 31, 170, 25, 142, 450, 5, 4, 66, 15, 16, 9, 450, 31, 170, 25, 142, 135, 450, 5, 69, 23, 241, 4, 12, 450, 2, 60, 43, 8, 2, 75, 71, 1, 6, 1, 5, 288, 18, 131, 8, 10, 59, 6, 1, 4, 23, 2]"
0,"['when', 'going', 'one', 'way', 'means', 'life', 'and', 'going', 'the', 'other', 'means', 'death', 'three', 'in', 'ten', 'will', 'be', 'comrades', 'in', 'life', 'three', 'in', 'ten', 'will', 'be', 'comrades', 'in', 'death', 'and', 'there', 'are', 'those', 'who', 'value', 'life', 'and', 'as', 'a', 'result', 'move', 'into', 'the', 'realm', 'of', 'death', 'and', 'these', 'also', 'number', 'three', 'in', 'ten', 'why', 'is', 'this', 'so', 'because', 'they', 'set', 'too', 'much', 'store', 'by', 'life', 'i', 'have', 'heard', 'it', 'said', 'that', 'one', 'who', 'excels', 'in', 'safeguarding', 'his', 'own', 'life', 'does', 'not', 'meet', 'with', 'rhinoceros', 'or', 'tiger', 'when', 'travelling', 'on', 'land', 'nor', 'is', 'he', 'touched', 'by', 'weapons', 'when', 'charging', 'into', 'an', 'army', 'there', 'is', 'nowhere', 'for', 'the', 'rhinoceros', 'to', 'pitch', 'its', 'horn', 'there', 'is', 'nowhere', 'for', 'the', 'tiger', 'to', 'place', 'its', 'claws', 'there', 'is', 'nowhere', 'for', 'the', 'weapon', 'to', 'lodge', 'its', 'blade', 'why', 'is', 'this', 'so', 'because', 'for', 'him', 'there', 'is', 'no', 'realm', 'of', 'death']","[24, 246, 14, 29, 223, 79, 5, 246, 2, 77, 223, 228, 126, 8, 369, 19, 12, 1, 8, 79, 126, 8, 369, 19, 12, 1, 8, 228, 5, 30, 16, 66, 15, 295, 79, 5, 20, 10, 1, 607, 116, 2, 503, 6, 228, 5, 94, 135, 1, 126, 8, 369, 132, 3, 34, 50, 80, 33, 387, 316, 195, 705, 26, 79, 25, 37, 348, 7, 204, 11, 14, 15, 159, 8, 1, 18, 123, 79, 36, 9, 315, 31, 576, 81, 577, 24, 546, 44, 749, 205, 3, 13, 891, 26, 559, 24, 1, 116, 71, 708]"
1,"['men', 'come', 'forth', 'and', 'live', 'they', 'enter', 'again', 'and', 'die', 'of', 'every', 'ten', 'three', 'are', 'ministers', 'of', 'life', 'to', 'themselves', 'and', 'three', 'are', 'ministers', 'of', 'death', 'there', 'are', 'also', 'three', 'in', 'every', 'ten', 'whose', 'aim', 'is', 'to', 'live', 'but', 'whose', 'movements', 'tend', 'to', 'the', 'land', 'or', 'place', 'of', 'death', 'and', 'for', 'what', 'reason', 'because', 'of', 'their', 'excessive', 'endeavours', 'to', 'perpetuate', 'life', 'but', 'i', 'have', 'heard', 'that', 'he', 'who', 'is', 'skilful', 'in', 'managing', 'the', 'life', 'entrusted', 'to', 'him', 'for', 'a', 'time', 'travels', 'on', 'the', 'land', 'without', 'having', 'to', 'shun', 'rhinoceros', 'or', 'tiger', 'and', 'enters', 'a', 'host', 'without', 'having', 'to', 'avoid', 'buff', 'coat', 'or', 'sharp', 'weapon', 'the', 'rhinoceros', 'finds', 'no', 'place', 'in', 'him', 'into', 'which', 'to', 'thrust', 'its', 'horn', 'nor', 'the', 'tiger', 'a', 'place', 'in', 'which', 'to', 'fix', 'its', 'claws', 'nor', 'the', 'weapon', 'a', 'place', 'to', 'admit', 'its', 'point', 'and', 'for', 'what', 'reason', 'because', 'there', 'is', 'in', 'him', 'no', 'place', 'of', 'death']","[56, 130, 454, 5, 410, 33, 1, 217, 5, 1, 6, 309, 369, 126, 16, 352, 6, 79, 4, 86, 5, 126, 16, 352, 6, 228, 30, 16, 135, 126, 8, 309, 369, 256, 1, 3, 4, 410, 38, 256, 925, 1, 4, 2, 749, 81, 84, 6, 228, 5, 52, 32, 259, 80, 6, 28, 542, 1, 4, 1, 79, 38, 25, 37, 348, 11, 13, 15, 3, 154, 8, 1, 2, 79, 645, 4, 55, 52, 10, 338, 1, 44, 2, 749, 48, 136, 4, 1, 576, 81, 577, 5, 1, 10, 423, 48, 136, 4, 1, 1]"
0,"['the', 'way', 'gives', 'them', 'life', 'virtue', 'rears', 'them', 'things', 'give', 'them', 'shape', 'circumstances', 'bring', 'them', 'to', 'maturity', 'therefore', 'the', 'myriad', 'creatures', 'all', 'revere', 'the', 'way', 'and', 'honor', 'virtue', 'yet', 'the', 'way', 'is', 'revered', 'and', 'virtue', 'honored', 'not', 'because', 'this', 'is', 'decreed', 'by', 'any', 'authority', 'but', 'because', 'it', 'is', 'natural', 'for', 'them', 'to', 'be', 'treated', 'so', 'thus', 'the', 'way', 'gives', 'them', 'life', 'and', 'rears', 'them', 'brings', 'them', 'up', 'and', 'nurses', 'them', 'brings', 'them', 'to', 'fruition', 'and', 'maturity', 'feeds', 'and', 'shelters', 'them', 'it', 'gives', 'them', 'life', 'yet', 'claims', 'no', 'possession', 'it', 'benefits', 'them', 'yet', 'exacts', 'no', 'gratitude', 'it', 'is', 'the', 'steward', 'yet', 'exercises', 'no', 'authority', 'such', 'is', 'called', 'the', 'mysterious', 'virtue']","[2, 29, 192, 22, 79, 58, 632, 22, 41, 163, 22, 500, 1, 194, 22, 4, 556, 49, 2, 111, 97, 23, 1, 2, 29, 5, 792, 58, 42, 2, 29, 3, 1, 5, 58, 1, 9, 80, 34, 3, 1, 26, 164, 390, 38, 80, 7, 3, 362, 52, 22, 4, 12, 1, 50, 69, 2, 29, 192, 22, 79, 5, 632, 22, 306, 22, 129, 5, 1, 22, 306, 22, 4, 1, 5, 556, 1, 5, 1, 22, 7, 192, 22, 79, 42, 389, 17, 391, 7, 589, 22, 42, 590, 17, 591, 7, 3, 2, 853, 42]"
1,"['all', 'things', 'are', 'produced', 'by', 'the', 'tao', 'and', 'nourished', 'by', 'its', 'outflowing', 'operation', 'they', 'receive', 'their', 'forms', 'according', 'to', 'the', 'nature', 'of', 'each', 'and', 'are', 'completed', 'according', 'to', 'the', 'circumstances', 'of', 'their', 'condition', 'therefore', 'all', 'things', 'without', 'exception', 'honour', 'the', 'tao', 'and', 'exalt', 'its', 'outflowing', 'operation', 'this', 'honouring', 'of', 'the', 'tao', 'and', 'exalting', 'of', 'its', 'operation', 'is', 'not', 'the', 'result', 'of', 'any', 'ordination', 'but', 'always', 'a', 'spontaneous', 'tribute', 'thus', 'it', 'is', 'that', 'the', 'tao', 'produces', 'all', 'things', 'nourishes', 'them', 'brings', 'them', 'to', 'their', 'full', 'growth', 'nurses', 'them', 'completes', 'them', 'matures', 'them', 'maintains', 'them', 'and', 'overspreads', 'them', 'it', 'produces', 'them', 'and', 'makes', 'no', 'claim', 'to', 'the', 'possession', 'of', 'them', 'it', 'carries', 'them', 'through', 'their', 'processes', 'and', 'does', 'not', 'vaunt', 'its', 'ability', 'in', 'doing', 'so', 'it', 'brings', 'them', 'to', 'maturity', 'and', 'exercises', 'no', 'control', 'over', 'them', 'this', 'is', 'called', 'its', 'mysterious', 'operation']","[23, 41, 16, 449, 26, 2, 35, 5, 1, 26, 21, 1, 578, 33, 720, 28, 535, 444, 4, 2, 431, 6, 152, 5, 16, 1, 444, 4, 2, 1, 6, 28, 662, 49, 23, 41, 48, 1, 312, 2, 35, 5, 1, 21, 1, 578, 34, 888, 6, 2, 35, 5, 1, 6, 21, 578, 3, 9, 2, 1, 6, 164, 1, 38, 108, 10, 1, 1, 69, 7, 3, 11, 2, 35, 341, 23, 41, 859, 22, 306, 22, 4, 28, 168, 923, 1, 22, 1, 22, 1, 22, 1, 22, 5, 1, 22, 7, 341, 22, 5]"
0,"['the', 'world', 'had', 'a', 'beginning', 'and', 'this', 'beginning', 'could', 'be', 'the', 'mother', 'of', 'the', 'world', 'when', 'you', 'know', 'the', 'mother', 'go', 'on', 'to', 'know', 'the', 'child', 'after', 'you', 'have', 'known', 'the', 'child', 'go', 'back', 'to', 'holding', 'fast', 'to', 'the', 'mother', 'and', 'to', 'the', 'end', 'of', 'your', 'days', 'you', 'will', 'not', 'meet', 'with', 'danger', 'block', 'the', 'openings', 'shut', 'the', 'doors', 'and', 'all', 'your', 'life', 'you', 'will', 'not', 'run', 'dry', 'unblock', 'the', 'openings', 'add', 'to', 'your', 'troubles', 'and', 'to', 'the', 'end', 'of', 'your', 'days', 'you', 'will', 'be', 'beyond', 'salvation', 'to', 'see', 'the', 'small', 'is', 'called', 'discernment', 'to', 'hold', 'fast', 'to', 'the', 'submissive', 'is', 'called', 'strength', 'use', 'the', 'light', 'but', 'give', 'up', 'the', 'discernment', 'bring', 'not', 'misfortune', 'upon', 'yourself', 'this', 'is', 'known', 'as', 'following', 'the', 'constant']","[2, 75, 221, 10, 209, 5, 34, 209, 172, 12, 2, 144, 6, 2, 75, 24, 57, 61, 2, 144, 155, 44, 4, 61, 2, 552, 455, 57, 37, 104, 2, 552, 155, 202, 4, 1, 258, 4, 2, 144, 5, 4, 2, 107, 6, 112, 350, 57, 19, 9, 315, 31, 318, 222, 2, 750, 307, 2, 639, 5, 23, 112, 79, 57, 19, 9, 1, 1, 1, 2, 750, 751, 4, 112, 957, 5, 4, 2, 107, 6, 112, 350, 57, 19, 12, 511, 1, 4, 119, 2, 93, 3, 70, 264, 4, 102, 258, 4, 2, 721]"
1,"['the', 'tao', 'which', 'originated', 'all', 'under', 'the', 'sky', 'is', 'to', 'be', 'considered', 'as', 'the', 'mother', 'of', 'them', 'all', 'when', 'the', 'mother', 'is', 'found', 'we', 'know', 'what', 'her', 'children', 'should', 'be', 'when', 'one', 'knows', 'that', 'he', 'is', 'his', 'mother', 's', 'child', 'and', 'proceeds', 'to', 'guard', 'the', 'qualities', 'of', 'the', 'mother', 'that', 'belong', 'to', 'him', 'to', 'the', 'end', 'of', 'his', 'life', 'he', 'will', 'be', 'free', 'from', 'all', 'peril', 'let', 'him', 'keep', 'his', 'mouth', 'closed', 'and', 'shut', 'up', 'the', 'portals', 'of', 'his', 'nostrils', 'and', 'all', 'his', 'life', 'he', 'will', 'be', 'exempt', 'from', 'laborious', 'exertion', 'let', 'him', 'keep', 'his', 'mouth', 'open', 'and', 'spend', 'his', 'breath', 'in', 'the', 'promotion', 'of', 'his', 'affairs', 'and', 'all', 'his', 'life', 'there', 'will', 'be', 'no', 'safety', 'for', 'him', 'the', 'perception', 'of', 'what', 'is', 'small', 'is', 'the', 'secret', 'of', 'clear', 'sightedness', 'the', 'guarding', 'of', 'what', 'is', 'soft', 'and', 'tender', 'is', 'the', 'secret', 'of', 'strength', 'who', 'uses', 'well', 'his', 'light', 'reverting', 'to', 'its', 'source', 'so', 'bright', 'will', 'from', 'his', 'body', 'ward', 'all', 'blight', 'and', 'hides', 'the', 'unchanging', 'from', 'men', 's', 'sight']","[2, 35, 40, 1, 23, 149, 2, 373, 3, 4, 12, 715, 20, 2, 144, 6, 22, 23, 24, 2, 144, 3, 252, 62, 61, 32, 1, 524, 92, 12, 24, 14, 96, 11, 13, 3, 18, 144, 65, 552, 5, 717, 4, 402, 2, 897, 6, 2, 144, 11, 1, 4, 55, 4, 2, 107, 6, 18, 79, 13, 19, 12, 179, 27, 23, 1, 255, 55, 85, 18, 345, 1, 5, 307, 129, 2, 1, 6, 18, 1, 5, 23, 18, 79, 13, 19, 12, 932, 27, 1, 1, 255, 55, 85, 18, 345, 630, 5, 1, 18]"
0,"['were', 'i', 'possessed', 'of', 'the', 'least', 'knowledge', 'i', 'would', 'when', 'walking', 'on', 'the', 'great', 'way', 'fear', 'only', 'paths', 'that', 'lead', 'astray', 'the', 'great', 'way', 'is', 'easy', 'yet', 'people', 'prefer', 'by', 'paths', 'the', 'court', 'is', 'corrupt', 'the', 'fields', 'are', 'overgrown', 'with', 'weeds', 'the', 'granaries', 'are', 'empty', 'yet', 'there', 'are', 'those', 'dressed', 'in', 'fineries', 'with', 'swords', 'at', 'their', 'sides', 'filled', 'with', 'food', 'and', 'drink', 'and', 'possessed', 'of', 'too', 'much', 'wealth', 'this', 'is', 'known', 'as', 'taking', 'the', 'lead', 'in', 'robbery', 'far', 'indeed', 'is', 'this', 'from', 'the', 'way']","[87, 25, 203, 6, 2, 1, 156, 25, 68, 24, 1, 44, 2, 39, 29, 269, 105, 1, 11, 165, 980, 2, 39, 29, 3, 114, 42, 45, 448, 26, 1, 2, 752, 3, 1, 2, 746, 16, 1, 31, 1, 2, 1, 16, 213, 42, 30, 16, 66, 1, 8, 1, 31, 1, 72, 28, 1, 1, 31, 543, 5, 1, 5, 203, 6, 316, 195, 413, 34, 3, 104, 20, 153, 2, 165, 8, 1, 367, 430, 3, 34, 27, 2, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
